sp,sp_beast,pop1 ,pop2,distance,fst,fst_d,same island,endemic1,radiation1,endemic_class
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,TA,VN,28.81,0.012430809,0.000431475,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KR,VN,69.26,0.019025266,0.000274693,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KR,TA,70.88,0.009612152,0.000135612,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KV,VL,167.29,0.030060607,0.000179692,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KR,VL,200.95,0.018379384,9.15E-05,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KR,KV,239.88,0.040814831,0.000170147,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,VL,VN,247.87,0.021912746,8.84E-05,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,TA,VL,264.26,0.030096072,0.000113888,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KV,VN,308.2,0.059135612,0.000191874,0,2,3,widespread pacific native
anochetus_graeffei,Anochetus.graeffei_EGP0091H05_Fiji,KV,TA,309.37,0.035867804,0.000115938,0,2,3,widespread pacific native
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,MC,YS,81.74435593,0.015027689,0.000183838,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,KV,VL,95.7378231,0.00724887,7.57E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,MC,VL,95.75764508,0.000405854,4.24E-06,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,MC,VN,118.579457,0.00440338,3.71E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,VL,YS,161.9194719,0.008920735,5.51E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,VN,YS,162.2950372,0.012023214,7.41E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,VL,VN,187.5661502,0.033552766,0.000178885,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,KV,MC,191.0331883,0.029383053,0.000153811,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,KV,ML,193.8664257,0.019736286,0.000101804,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,ML,VL,201.5583703,0.026583525,0.00013189,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,ML,VN,217.7401536,0.038712134,0.000177791,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,MC,ML,238.3445232,0.019941999,8.37E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,KV,YS,255.7947168,0.015285308,5.98E-05,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,KV,VN,267.6957629,0.051619956,0.000192831,0,3,4,Exotic
anoplolepis_gracilipes,Anoplolepis.gracilipes_EGP0102E11_Fiji,ML,YS,319.5348331,0.011135123,3.48E-05,0,3,4,Exotic
camponutus_chloroticus,Camponotus.chloroticus_EGP0071D10_Fiji,LK,VL,42.43808173,0.032017917,0.000754462,0,2,3,widespread pacific native
cardiocondyla_minutior,Cardiocondyla.minutior_EGP0031F09_Fiji,VL,YS,54.89105744,0.081309873,0.001481295,0,3,4,Exotic
cardiocondyla_minutior,Cardiocondyla.minutior_EGP0031F09_Fiji,KR,VL,202.7037246,0.081485412,0.000401993,0,3,4,Exotic
cardiocondyla_minutior,Cardiocondyla.minutior_EGP0031F09_Fiji,KR,YS,240.6967535,0.081909873,0.000340303,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,MC,VL,20.14642476,0.0117832,0.000584878,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,BQ,KV,74.54600124,0.012326623,0.000165356,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,BQ,MC,116.8005536,0.070315319,0.000602012,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,BQ,VL,118.1505941,0.011460514,9.70E-05,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,VL,VN,123.3104773,0.0101237,8.21E-05,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,MC,VN,138.9382895,0.0093171,6.71E-05,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,KV,MC,191.0331883,0.027489005,0.000143896,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,KV,VL,192.6300604,0.023942269,0.000124291,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,BQ,VN,227.4275612,0.103081828,0.000453251,0,3,4,Exotic
cardiocondyla_obscurior,Cardiocondyla.obscurior_EGP0031G08_Fiji,KV,VN,297.4118739,0.010730601,3.61E-05,0,3,4,Exotic
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,GA,LA,56.44907631,0.059202308,0.001048774,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,KR,LA,75.9095162,0.065044687,0.000856871,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,GA,KR,76.23266074,0.006123973,8.03E-05,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,KR,VN,82.96597033,0.035344161,0.000426008,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,BQ,LA,109.9143972,0.05451682,0.000495993,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,BQ,GA,131.5775141,0.007784691,5.92E-05,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,LA,VN,136.7723365,0.02124423,0.000155325,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,GA,VN,157.3115762,0.042674756,0.000271275,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,BQ,KR,184.8422876,0.010251576,5.55E-05,0,2,3,widespread pacific native
carebara_atoma,Carebara.atoma_EGP0031H09_Fiji,BQ,VN,242.9318701,0.031318269,0.000128918,0,2,3,widespread pacific native
colobopsis_bryani,Colobopsis.bryani_clade_EGP0136A07_Fiji,GA,VL,91.06528397,0.036138,0.000396836,0,1,1,endemic
colobopsis_bryani,Colobopsis.bryani_clade_EGP0136A07_Fiji,GA,VN,132.3817267,0.044671844,0.000337447,0,1,1,endemic
colobopsis_bryani,Colobopsis.bryani_clade_EGP0136A07_Fiji,VL,VN,150.2856494,0.24849334,0.001653474,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,TA,VN,103.7803741,0.10717684,0.001032727,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,KV,VL,167.6339714,0.11134683,0.000664226,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,VL,VN,181.0789026,0.128679885,0.000710629,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,KV,VN,267.4357388,0.219043613,0.000819051,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,TA,VL,273.1676683,0.279043613,0.00102151,0,1,1,endemic
colobopsis_cristata,Colobopsis.cristata_clade_EGP0080B07_Fiji,KV,TA,314.7849263,0.283925036,0.000901965,0,1,1,endemic
colobopsis_dentata-c1,Colobopsis.dentata_c1_EGP0070H11_Fiji,KV,VL,117.4676393,0.166470603,0.001417161,0,1,1,endemic
colobopsis_lamilata-c3,Colobopsis.laminata_c3_EGP0073G08_Fiji,KV,VL,125.6838186,0.151567622,0.001205944,0,1,1,endemic
colobopsis_lamilata-c3,Colobopsis.laminata_c3_EGP0073G08_Fiji,KR,VL,133.3262141,0.173392432,0.001300513,0,1,1,endemic
colobopsis_lamilata-c3,Colobopsis.laminata_c3_EGP0073G08_Fiji,KR,KV,251.4832685,0.19208717,0.000763817,0,1,1,endemic
colobopsis_polynesica-c1,Colobopsis.polynesica_c1_EGP0071G01_Fiji,KV,VN,291.5711275,0.252473885,0.000865908,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,LK,ML,122.7523084,0.174070402,0.001418062,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,KV,LK,129.6894537,0.101639425,0.000783714,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,LK,VL,144.1380766,0.127327802,0.000883374,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,KV,VL,167.1473189,0.128329707,0.000767764,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,LK,VN,173.4763367,0.149380804,0.000861102,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,VL,VN,189.9997411,0.158601854,0.000834748,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,KV,ML,208.1384229,0.192547469,0.000925093,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,ML,VN,230.9743166,0.234821357,0.001016656,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,ML,VL,266.5165941,0.26357096,0.000988948,0,1,1,endemic
colobopsis_polynesica-c3,Colobopsis.polynesica_c3_EGP0060D10_Fiji,KV,VN,291.5711275,0.289808756,0.000993956,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,GA,KR,76.91950037,0.195164118,0.002537252,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,KR,TA,77.14492001,0.203014626,0.002631601,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,GA,TA,144.6807807,0.221438444,0.001530531,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,GA,VL,185.4446775,0.230461786,0.001242752,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,KR,VL,200.8061218,0.264632136,0.001317849,0,1,1,endemic
colobopsis_polynesica-c4,Colobopsis.polynesica_c4_EGP0060F07_Fiji,TA,VL,271.6957356,0.285220421,0.001049779,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,KR,TA,77.14492001,0.131045893,0.001698698,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,GA,KR,77.75384193,0.167167306,0.002149956,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,GA,VL,91.19394111,0.17332203,0.001900587,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,KR,VL,134.3270242,0.190990233,0.00142183,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,GA,TA,145.3386224,0.19381629,0.00133355,0,1,1,endemic
colobopsis_vitiensis,Colobopsis.vitiensis_EGP0060A03_Fiji,TA,VL,211.4700899,0.197950091,0.000936067,0,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,VL1,VL2,67.96731506,0.0434563,0.000639371,1,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,GA,VL1,88.62114262,0.05432596,0.000613014,0,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,GA,VL2,140.4815224,0.1249685,0.000889573,0,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,GA,VN,145.8000576,0.1164463,0.000798671,0,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,VL1,VN,197.8262581,0.16232564,0.000820546,0,1,1,endemic
Colobopsis.schmeltzi,Colobopsis.schmeltzi_clade_EGP0137A05_Fiji,VL2,VN,202.6649,0.164345335,0.000810922,0,1,1,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,KR,75.53934666,0.040671699,0.000538417,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,VN,81.5156122,0.006929516,8.50E-05,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,ML,95.76068556,0.010710804,0.00011185,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,VN,146.9418131,0.011520842,7.84E-05,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,ML,152.7832472,0.019319515,0.00012645,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,VL,167.2932153,0.019427653,0.000116129,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,KV,172.5061041,0.033645113,0.000195037,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,VL,185.3286475,0.056168218,0.000303074,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,VL,VN,189.9997411,0.09738035,0.000512529,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,ML,194.9598723,0.107752762,0.000552692,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,VL,200.3212062,0.109551885,0.000546881,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,ML,VN,233.3502422,0.11458855,0.000491058,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,KV,238.7721244,0.12130298,0.000508028,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,ML,VL,268.7746371,0.150152835,0.000558657,0,1,2,endemic
gnamptogenys_aterrima-female,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,VN,282.6388903,0.181415771,0.000641864,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,KR,75.53934666,0.01395382,0.000184723,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,TA,78.15270236,0.056870272,0.000727681,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,VN,81.5156122,0.108962102,0.001336702,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,TA,VN,103.5410407,0.13698474,0.001322999,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,TA,144.6771646,0.147475348,0.001019341,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,VN,146.9418131,0.152341845,0.001036749,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,VL,167.2932153,0.168159298,0.001005177,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,KV,172.5061041,0.171761358,0.000995683,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,GA,VL,185.3286475,0.191759841,0.001034702,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,VL,VN,189.9997411,0.292469048,0.001539313,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,VL,200.3212062,0.304798422,0.001521548,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KR,KV,238.7721244,0.315026074,0.001319359,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,TA,VL,271.6957356,0.391036477,0.001439244,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,VN,282.6388903,0.391159928,0.001383956,0,1,2,endemic
gnamptogenys_aterrima-male,Gnamptogenys.aterrima_EGP0070D10_Fiji,KV,TA,314.7849263,0.455113134,0.001445791,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,KR,VN,75.74806945,0.01812024,0.000239217,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,GA,KR,76.8731319,0.04826823,0.000627895,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,KR,TA,77.14492001,0.07213519,0.000935061,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,TA,VN,83.60299661,0.1134249,0.001356709,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,GA,TA,144.6771646,0.134451619,0.000929322,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,GA,VN,148.6562634,0.14803529,0.000995823,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,GA,VL,185.3286475,0.19534564,0.00105405,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,KR,VL,200.8061218,0.20557305,0.001023739,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,VL,VN,210.1948786,0.27492989,0.001307976,0,1,2,endemic
Hypoponera_eutrepta,Hypoponera.eutrepta_EGP0093B09_Fiji,TA,VL,271.6957356,0.29693801,0.001092906,0,1,2,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,VL1,VL2,52.47284612,0.029974147,0.000571232,1,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,GA,KR,76.23266074,0.027448485,0.000360062,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,KR,VN,81.34636905,0.133798348,0.001644798,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,GA,ML,95.76068556,0.14189193,0.001481735,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,GA,VL2,136.1891147,0.14379535,0.001055851,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,VL2,VN,146.1118626,0.14437923,0.000988142,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,GA,VN,146.9418131,0.155419712,0.001057696,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,KR,VL2,148.84484,0.15644564,0.001051065,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,KR,ML,153.1154361,0.158385244,0.001034417,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,GA,VL1,185.3286475,0.16439563,0.000887049,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,VL1,VN,189.9997411,0.167859646,0.000883473,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,KR,VL1,201.0673427,0.174453653,0.000867638,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,ML,VL2,224.6233237,0.228673619,0.001018031,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,ML,VN,233.3502422,0.238229333,0.001020909,0,1,1,endemic
Hypoponera.monticola,Hypoponera.monticola_EGP0094C04_Fiji,ML,VL1,268.7746371,0.242521328,0.000902322,0,1,1,endemic
iridomyrmex_anceps,Iridomyrmex.anceps_EGP0068B09_Fiji,VL,YS,83.28575576,0.010196334,0.000122426,0,2,3,widespread pacific native
leptogenys_fje02,Leptogenys.FJE02_EGP0095E10_Fiji,GA,VN,133.7499986,0.253138298,0.001892623,0,1,1,endemic
leptogenys_fje02,Leptogenys.FJE02_EGP0095E10_Fiji,VN,YS,162.2950372,0.36883998,0.002272651,0,1,1,endemic
leptogenys_fje02,Leptogenys.FJE02_EGP0095E10_Fiji,GA,YS,229.2981985,0.307826273,0.001342471,0,1,1,endemic
leptogenys_fjn01,Leptogenys.fjn01_EGP0095F08_Fiji,TA,VN,27.73574866,0.085433018,0.003080249,0,1,1,endemic
leptogenys_fjn02,Leptogenys.fjn02_EGP0095E11_Fiji,TA,VN,27.73574866,0.26532178,0.009566058,0,1,1,endemic
lordomyrma_striatella,Lordomyrma.striatella_EGP0032F01_Fiji,LA,VL,103.6781416,0.102136967,0.000985135,0,1,1,endemic
monomorium_floricola,Monomorium.floricola_EGP0033F05_Fiji,VL,YS,83.35971625,0.044049423,0.000528426,0,2,3,widespread pacific native
monomorium_floricola,Monomorium.floricola_EGP0033F05_Fiji,LK,VL,157.9079805,0.01239782,7.85E-05,0,2,3,widespread pacific native
monomorium_floricola,Monomorium.floricola_EGP0033F05_Fiji,LK,YS,206.0507786,0.053480431,0.00025955,0,2,3,widespread pacific native
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,VL1,VL2,67.39437139,0.074303598,0.001102519,1,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,TA,VN,96.37130744,0.086124982,0.000893679,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,KV,VL2,110.9238754,0.096827543,0.000872919,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,GA,VL2,133.1173234,0.09961727,0.000748342,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,GA,TA,139.9089632,0.11230453,0.000802697,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,GA,VN,146.9418131,0.12420345,0.000845256,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,KV,VL1,167.2932153,0.13630453,0.000814764,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,GA,KV,172.5061041,0.164453687,0.000953321,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,GA,VL1,185.3286475,0.178602554,0.000963707,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,VL2,VN,188.1018816,0.189851471,0.001009301,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,VL1,VN,189.9997411,0.20019394,0.001053654,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,TA,VL2,240.4198696,0.23437563,0.00097486,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,TA,VL1,264.160091,0.241103492,0.000912717,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,KV,VN,282.6388903,0.254436889,0.000900219,0,1,2,endemic
Nylanderia.vitiensis,Nylanderia.vitiensis_EGP0137D11_Fiji,KV,TA,309.188231,0.346532887,0.001120783,0,1,2,endemic
odontomachus_angulatus,Odontomachus.angulatus_EGP0096C03_Fiji,KV,VL,167.3868359,0.016266158,9.72E-05,0,1,2,endemic
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,LK,58.56673485,0.055905404,0.000954559,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,MC,VL,61.6360973,0.068276151,0.00110773,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,TA,70.75531151,0.042115223,0.000595223,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,LK,73.50691124,0.001507336,2.05E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,KR,76.83532744,0.076496629,0.000995592,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,KV,77.83623915,0.065982475,0.000847709,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,VN,80.67906445,0.019074473,0.000236424,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,ML,93.59791879,0.051818317,0.000553627,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,TA,VN,96.68613387,0.084015117,0.000868947,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,VL,103.3733749,0.021584957,0.000208806,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,MC,119.0007184,0.025110591,0.000211012,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,LK,122.3247292,0.037533159,0.000306832,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,LK,ML,123.9376477,0.050548626,0.000407855,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,LK,MC,124.7110316,0.113465053,0.000909824,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,MC,VN,128.3835948,0.111728157,0.000870268,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,LK,129.7403451,0.039126133,0.000301573,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,GA,131.5775141,0.014449278,0.000109816,0,2,3,widespread pacific native
